6.2184,7.9902,5.672,9.198,8.1402,11.3736,6.1763,5.627,5.8389,6.0237,6.9781,8.3676,9.7632,5.4046,5.5528,7.6015,9.5855,9.7234,6.4691,7.5648,6.5288,6.9811,6.0271,6.0455,6.0534,5.7136,7.2433,5.922,8.0007,10.7641,3
9.8166,6.8496,7.4688,6.7781,7.0387,7.9362,6.7379,5.9119,6.7868,9.1061,7.7823,11.9371,6.8476,6.6965,6.1961,8.5111,6.3727,10.7,5.9667,8.2619,8.0684,7.6613,7.3395,6.3035,8.608,8.8305,7.3295,8.6215,8.6194,9.4804,2
7.2004,8.0614,7.0384,9.5953,7.7782,9.9733,6.3652,5.9944,5.7623,7.2948,7.3694,8.4347,9.1501,7.0302,5.9431,7.9519,7.451,10.3825,7.1715,7.8428,6.1963,7.2361,6.951,5.8371,6.7263,6.3282,7.6613,7.5409,8.242,10.3963,3
6.0636,7.8892,6.2757,9.3877,7.7578,10.5174,6.0693,5.8187,5.7183,6.8911,7.2786,8.9549,8.8317,5.8255,5.6775,7.9987,8.2393,9.7208,6.9527,8.0148,6.131,6.619,6.2255,5.9404,6.6614,5.7429,7.9238,7.1441,7.2122,10.8157,3
6.4356,8.3367,6.3701,9.4392,7.8962,11.0875,5.8445,5.9196,6.94,6.9753,7.5167,7.5653,7.811,5.7895,5.5678,7.411,7.8814,10.0206,8.0183,6.9311,6.8554,7.1134,6.584,5.7352,6.4341,6.1629,7.7888,6.0695,8.3582,10.7701,3
9.4073,7.3958,8.2167,7.732,7.3416,9.731,6.4703,6.3557,9.3232,7.5805,7.985,11.0956,8.6871,7.8272,5.9452,8.7313,6.0937,10.7641,5.9397,7.8882,7.6919,7.2798,6.4752,6.1466,8.0208,8.576,7.4051,9.286,10.8157,9.9363,2
9.2424,7.4516,7.8792,7.5548,7.3216,9.0941,6.6344,6.8069,7.7622,9.3405,7.3992,11.1299,7.4861,7.5548,6.1671,9.7077,7.2412,10.6679,5.9789,8.4224,6.7762,7.71,7.5597,6.3532,8.3661,7.6337,7.5855,9.8872,9.6137,10.0422,2
9.7208,7.5301,7.3034,7.7853,7.3593,8.5959,6.2219,6.8242,8.808,8.6494,8.0211,10.2102,7.0208,8.9797,5.9683,9.0681,7.6615,10.7375,6.2776,8.0142,7.3485,7.3985,7.6454,5.9906,7.5787,8.5065,7.5349,9.5518,10.2234,9.9199,2
9.8681,7.3712,8.393,8.0756,7.1133,7.5779,6.666,6.2986,9.055,9.8777,8.1975,10.864,7.3667,7.1379,6.0918,8.8263,6.2405,10.6745,5.9569,8.387,7.1772,7.4436,7.7725,6.2848,7.5169,7.5613,7.004,9.5321,9.6945,10.3409,2
10.8372,7.3512,8.1165,8.0259,7.3926,8.7958,6.243,6.3767,9.1818,8.0877,9.1769,11.1299,7.3055,6.3025,5.9163,9.3763,6.8103,10.6559,5.9957,8.8465,7.9166,7.775,7.3694,6.2493,8.2933,7.5279,7.3989,10.2144,9.713,9.5124,2
10.0353,7.5877,8.131,8.7474,7.4416,8.5605,6.8418,6.8813,8.8281,9.1106,8.0418,10.5339,7.2219,8.6891,6.0105,9.2986,7.2487,10.5981,5.8359,8.1982,6.9864,7.4871,8.2838,6.2498,7.5885,8.269,7.4612,9.4836,9.6791,9.9791,2
6.2839,8.1659,5.6803,8.5687,7.3389,9.1852,6.5073,5.8302,5.7102,6.795,7.3563,10.3409,9.2215,5.859,5.5655,7.9232,8.8336,10.0169,6.5964,7.1156,7.0297,7.1041,6.7233,6.3534,6.7672,5.861,7.8309,6.292,9.1061,10.7,3
10.1889,7.1546,8.4301,8.1204,7.4259,8.1054,7.0521,6.2973,7.9641,8.6732,7.9194,9.7263,8.0519,7.3286,6.2254,8.8726,6.6189,10.0687,5.8526,8.286,7.5134,7.4182,7.1472,6.0005,8.3894,7.7263,6.9715,9.5495,10.1394,9.6791,2
9.8139,7.2024,7.4572,7.2161,7.2464,7.8194,6.1966,6.3543,8.9575,9.4598,7.8316,10.9236,6.78,6.2183,6.0456,9.6555,6.5559,10.6322,5.8159,7.44,7.0313,7.4834,6.9357,6.3479,7.5452,6.3697,7.1475,9.2223,10.3605,10.2144,2
9.5506,7.2142,7.3515,8.0604,7.5328,9.2179,6.4689,6.7319,8.2804,8.0986,9.1833,11.1837,6.5851,5.7679,6.191,10.4266,6.1054,10.5585,6.5348,7.6112,7.361,7.1117,6.8854,6.089,8.3526,7.5732,7.3062,8.9098,10.5929,9.425,3
8.8984,7.4563,7.6266,7.8585,7.5356,8.741,6.3809,6.3967,7.9097,7.9105,7.6446,10.5701,6.7836,7.392,5.5773,8.1383,6.5866,10.365,5.9455,8.8422,7.2477,7.6632,7.5857,6.1947,7.6977,8.5883,7.3002,8.9633,10.2234,9.5741,2
9.7497,7.6981,7.7584,8.5124,8.1267,7.9232,6.5606,6.2877,7.6907,6.8375,8.2106,10.5286,7.3728,8.0409,5.9785,8.4193,6.1461,10.3084,6.0472,8.8134,7.1849,7.5396,7.747,6.2836,7.4846,7.075,7.2934,8.9951,9.2231,9.9763,2
10.1163,7.1437,7.6136,7.7157,7.4908,8.2286,6.4797,6.2118,8.6113,8.5874,8.4018,10.5461,7.8669,6.5867,6.0658,8.5855,6.1295,10.3555,6.1667,8.0423,7.1548,7.3707,7.2501,6.2581,7.6464,8.6568,6.966,9.5069,10.5929,9.5999,2
7.6261,7.9415,6.7321,8.4662,7.9119,9.4518,6.3457,5.9867,5.5106,6.0645,6.2816,8.1057,8.5447,5.6777,6.0836,7.1915,8.118,9.3047,6.6138,7.8663,6.0941,7.158,6.6296,6.0545,7.1819,5.9464,7.29,7.3103,8.6891,10.236,3
10.2188,7.5067,5.9936,8.9345,7.4785,10.5981,6.062,5.7739,6.8644,8.2038,7.0372,9.4707,8.079,6.4309,5.8107,8.8763,7.7083,10.3265,5.9855,6.9245,7.1789,6.9883,6.8717,5.797,7.3143,7.3376,7.5714,8.6421,11.485,10.0576,2
10.5585,7.6613,6.9432,9.0435,7.1629,8.4284,5.7143,6.6189,9.5287,8.8038,8.9254,9.9325,7.6679,6.6027,5.6597,8.9172,6.6844,10.7701,6.3704,7.8547,7.4466,7.3497,6.7501,5.7871,7.5837,7.8742,6.8362,8.7923,10.3309,10.3694,3
8.892,7.5135,7.9536,7.8392,7.2445,9.1441,6.3576,6.237,7.6568,8.7735,7.7547,10.1562,8.056,6.8039,5.9449,7.6903,6.5377,10.7438,6.0572,7.9927,6.6756,7.777,7.2182,6.2278,7.219,8.3772,7.5008,8.7863,9.5855,9.7605,2
6.0589,8.3646,5.8693,9.9791,6.9513,9.5906,6.1275,6.8058,5.4376,6.695,7.7692,6.7303,8.5523,5.6618,5.4605,8.0922,8.1222,10.1605,8.4834,6.7971,6.9244,6.9244,5.7064,5.7442,5.9847,5.6192,7.2253,6.1934,7.5115,10.9236,3
6.4297,8.0205,6.0482,7.4742,7.7362,10.2726,6.4329,5.8792,7.9817,7.7194,8.4526,9.2033,7.4793,5.6553,5.6013,7.4156,8.0808,9.9363,6.7795,6.7855,7.0519,7.0967,6.5242,6.1415,7.7402,5.6553,7.463,8.8763,10.3181,10.2858,3
10.3627,7.4773,9.3047,8.0966,7.1355,9.0794,7.2316,5.8916,6.3001,8.2373,9.0341,11.6946,7.6998,7.8614,6.0359,9.9532,5.8329,10.7952,6.2109,9.7893,7.2971,7.8506,8.3711,6.5103,8.7388,7.7853,7.4569,10.5525,9.6994,9.966,3
9.3644,7.454,7.9975,8.2071,7.3217,8.7463,6.4427,6.0301,8.3593,7.4632,8.0295,10.6444,7.116,6.8442,6.3549,9.4455,7.2862,10.4885,5.9212,8.811,6.5327,7.5431,7.0371,6.1607,8.1231,7.9687,7.6202,9.5287,9.5953,9.7106,2
9.1243,7.8329,7.3603,7.9886,7.5438,8.9371,6.179,6.4473,7.4211,7.7413,8.0148,9.947,7.4832,7.0962,6.1271,8.3355,6.2757,10.5525,5.8646,7.6843,6.9263,7.4597,6.8965,6.1924,7.5101,6.3609,7.7486,9.1313,9.0794,9.8256,2
10.9369,6.852,9.0291,7.1846,7.6222,9.4707,6.9456,6.9254,8.5591,10.1355,9.9292,11.0725,8.2446,6.7105,6.0482,7.1912,7.6662,11.1837,5.7139,7.8582,7.3497,7.0232,7.752,6.4675,9.0178,7.5841,7.2431,9.5048,8.6325,9.9229,2
9.5641,7.1062,6.7441,7.6854,7.2672,8.5508,6.2688,6.7555,7.8282,6.8294,7.6725,9.6349,8.806,6.323,6.3409,8.3467,6.8715,11.2505,6.0118,8.3707,7.4987,6.6496,6.529,5.9062,7.3391,7.696,7.2462,10.1849,11.3625,10.1929,2
9.4322,7.2243,8.2204,7.9955,7.6634,8.365,6.8364,6.1799,8.4805,8.2906,7.7563,10.8026,7.1028,8.2369,6.0314,8.9281,7.2004,10.6502,6.1991,8.9396,6.9191,7.3718,7.9457,6.3359,7.5092,7.2866,7.4604,9.1581,9.6021,9.8969,2
10.8372,7.4894,8.2916,7.6772,7.1114,8.6204,6.7068,6.4019,9.1471,7.8821,7.5992,11.1037,7.5414,5.8073,5.7052,8.986,8.4482,10.718,6.0045,8.1724,7.3467,7.3759,7.3909,7.1765,8.1054,8.4758,7.3301,9.3704,9.3974,9.8872,2
10.2316,7.4378,7.377,7.8697,7.5084,9.4858,6.587,6.2495,6.1663,7.6822,8.0715,11.7832,6.8974,7.9092,6.1737,8.4096,6.9219,10.7438,5.7708,9.2088,7.1899,7.6581,7.1669,6.1987,8.2749,9.3004,7.6224,9.6092,9.125,9.8777,2
10.3963,7.3525,8.5456,8.361,7.7025,8.9538,6.7361,6.5913,7.3869,9.9429,7.635,11.0381,7.062,6.0261,6.1137,9.4194,6.2553,10.8931,6.9868,7.8451,8.2573,7.3,7.996,6.1597,7.6919,8.8209,7.6434,10.2631,9.1204,9.7339,2
9.2986,7.8309,7.6799,8.0472,7.6992,9.7798,6.6825,6.0331,7.3083,7.7252,9.966,10.4934,7.1996,7.0052,5.8181,8.4512,6.2583,10.1315,7.4946,7.8508,7.5048,7.2786,7.0857,6.0885,7.8232,6.7437,7.3709,10.4885,11.9371,9.8339,3
6.5358,8.2446,6.3832,8.7702,7.8765,8.422,5.8632,5.4023,5.5969,6.8593,7.2662,6.1663,7.9169,5.7503,6.2267,7.4371,6.3477,9.9825,6.1556,8.075,6.3082,7.657,6.4459,6.1206,6.741,5.9632,7.1975,7.6352,8.467,9.9763,3
10.7952,7.4778,7.5998,7.9111,7.4913,8.3578,6.4162,6.1624,7.1393,10.3963,8.9797,10.6045,7.8242,6.1712,5.9521,8.2328,6.4492,11.0642,6.4438,8.1696,6.7429,7.2775,7.3159,6.1793,7.4177,8.3046,7.5489,9.661,9.6191,10.2014,2
10.3409,7.2392,8.1611,8.0986,7.3016,9.0306,6.3624,6.7799,6.3624,9.2105,7.613,10.6559,6.9084,6.7559,5.9581,9.6689,7.4955,10.5981,5.8983,7.8458,7.6039,7.4105,6.9688,6.1519,7.9468,9.7879,7.5509,9.1852,11.1299,9.8307,2
6.6652,7.4795,6.6372,8.8311,7.8683,8.2581,6.039,5.7641,6.3502,6.6372,7.0778,7.2053,5.926,5.8202,5.6283,8.149,8.3258,9.5495,6.1449,7.109,6.6169,7.2228,6.2872,5.8009,6.6593,6.1163,7.3436,7.4226,9.0033,10.6155,3
10.4122,7.5546,7.5655,8.6596,7.354,8.5162,5.9381,6.1903,9.0237,8.5673,8.0358,10.3782,7.4494,7.4815,5.7776,9.0363,6.9848,10.8785,6.0949,7.7114,6.8598,6.9364,6.9657,6.0265,7.1981,8.206,7.1047,8.6975,9.95,10.5812,2
6.1897,7.7304,6.1106,8.9721,8.1447,9.5831,6.2135,5.5344,5.492,6.8781,7.1054,9.6238,8.6704,5.8252,5.5344,7.6537,8.3383,10.0794,7.6553,6.8879,6.5164,7.3006,6.5189,6.0814,6.4147,5.6412,7.6932,6.7329,8.2157,9.947,3
10.9528,7.8622,6.9694,8.4717,7.158,8.6996,6.0977,6.6933,8.5669,8.0153,8.9639,9.97,7.3254,5.7427,5.7498,10.3782,6.8669,10.6618,6.1508,7.7407,7.8653,7.1915,7.1161,6.3228,7.4512,6.5083,7.1514,9.244,10.8574,10.2014,2
6.2348,7.6769,6.675,8.1743,7.6487,9.1997,6.3022,6.3977,5.5997,6.6379,6.8264,7.0339,8.6108,5.6322,5.5831,8.0827,5.9604,10.0499,7.6373,7.3617,6.1716,7.2319,6.7139,6.0092,6.7121,5.8587,7.8456,5.8729,7.2415,9.9825,3
10.2061,7.4019,7.713,8.2339,7.5777,8.0397,6.4179,6.3062,7.455,7.3412,7.8402,10.4456,8.1252,5.9869,5.9358,8.311,6.1248,10.6155,6.0071,8.2677,7.1492,7.363,7.3983,6.4179,7.7836,8.1432,7.3707,9.4354,9.5544,9.8491,2
6.3546,8.1865,6.058,8.5837,8.0722,8.997,6.1292,5.936,5.5965,6.4433,6.6838,5.9115,7.5725,5.6298,5.8522,7.3738,7.2608,9.6816,6.3014,7.2454,6.3574,6.8377,6.1746,5.6613,7.0985,5.7826,7.1649,7.0785,7.5841,10.4359,2
7.1233,7.7717,8.3833,8.3841,7.9037,9.4477,5.8293,5.7212,5.8317,6.9242,7.0368,7.389,9.8455,5.6512,5.5396,7.6587,7.7254,10.2949,8.5362,7.7121,6.054,6.9884,6.7405,6.0217,6.7081,6.1419,7.5266,7.2568,8.7113,9.9763,2
5.8651,8.0295,7.2917,8.6792,8.3061,9.3386,6.1077,5.8985,5.6004,6.6461,6.6814,6.3595,9.7339,5.6619,5.6429,8.2489,7.5228,9.8681,7.6566,7.1241,6.184,6.8015,6.137,6.0524,6.9925,5.6911,8.242,6.2738,7.0124,9.5113,3
11.7528,7.1641,8.7447,7.9554,7.4911,9.0557,6.898,7.1229,9.0841,10.6378,7.7789,10.9855,6.3456,5.5578,6.5143,7.7741,6.1226,10.7952,5.4431,8.1838,7.7121,6.733,7.7353,6.2183,8.54,9.3713,7.4526,10.8437,12.045,9.5999,2
6.1587,7.6423,6.7143,7.7333,7.8625,9.7286,6.0078,5.7022,6.4617,6.618,7.3924,6.9925,9.1682,5.6653,5.7628,7.5501,7.6466,10.365,7.1038,7.29,6.5227,7.1946,6.2091,5.9773,7.4231,5.6549,7.6466,7.1237,8.4954,10.1516,3
10.1684,7.5568,8.6924,8.175,7.4181,8.0307,7.2594,6.8131,7.9275,9.3155,7.9129,10.8785,6.5828,6.0811,6.2384,10.3036,5.9969,10.6322,6.6871,8.3585,6.6691,7.4298,8.8776,6.0278,7.0562,8.5202,7.5325,9.2645,10.3181,9.3974,2
5.6921,7.7505,7.8148,8.8026,8.4935,9.462,7.02,5.9704,5.5758,6.2386,6.7128,7.0779,10.5118,5.825,5.5727,8.5418,8.6025,9.6202,6.5753,7.7468,6.1394,7.231,8.5088,5.8738,6.511,5.6535,8.1108,6.5868,7.2287,10.7701,3
8.2014,7.7992,6.77,8.3084,7.7161,9.4497,6.1004,6.1897,7.3436,6.2475,7.4299,9.963,8.7771,6.3361,5.935,7.657,6.1372,10.2991,7.3242,7.734,6.6647,7.0547,6.5691,6.0623,7.0972,6.4269,7.7841,8.9741,11.0154,10.2678,3
6.2005,8.1617,6.3662,8.8752,7.7027,10.3963,6.0719,5.8221,6.7969,6.7589,7.1608,8.7969,8.4421,5.8931,5.7781,7.6872,7.6621,10.0794,6.005,7.6712,6.4594,7.489,6.0229,6.0988,7.2224,6.0149,7.7433,9.1266,9.6409,10.0169,3
9.2986,7.4581,7.6758,8.4645,7.4209,8.6267,6.3195,6.2996,7.3573,9.0481,8.3069,10.7,7.4113,9.0394,6.0504,9.3232,7.0108,10.7952,5.9959,8.9125,6.8393,7.7056,7.4836,6.2415,8.0684,6.3478,7.5941,9.6312,10.2234,9.6092,2
10.1762,7.5924,7.859,7.7344,7.1663,11.1123,6.1642,6.1864,8.3484,8.992,8.0494,11.1399,7.0014,6.5053,5.9027,7.5963,6.7327,10.4456,5.9531,7.9194,6.7906,7.6996,6.804,6.1083,8.139,7.6725,6.9887,9.5425,8.8317,9.3357,2
9.8365,7.1963,8.4512,7.8625,7.3291,8.2789,6.6847,6.6805,7.9978,7.557,7.4989,10.8706,6.9356,8.7529,5.949,8.8788,6.3872,10.4456,5.9101,8.229,7.1161,7.6564,7.6899,6.2766,7.8554,9.7179,6.9893,10.4934,9.96,9.9569,2
10.1889,8.0021,7.7448,8.7355,7.4745,8.4997,7.0064,6.6752,7.4395,9.4053,7.6498,11.1654,7.0985,8.8317,6.2698,9.8904,7.4271,10.7889,5.8933,8.6142,6.8402,7.5732,7.9586,6.2954,8.0015,8.1357,7.6193,9.8777,10.4573,9.8713,2
10.3409,7.2679,8.2538,7.9189,7.2006,7.4711,6.5704,6.666,8.707,9.7077,7.753,10.8785,7.5433,5.6603,5.9788,8.2719,6.3954,11.0004,5.9254,8.6441,7.592,7.5807,7.3529,6.3859,8.0228,7.1548,7.4648,10.2144,10.1665,10.6378,2
7.091,7.5509,6.8327,8.1149,7.8072,7.7909,5.932,5.6844,5.7972,6.4825,7.3822,7.031,8.0151,5.7972,6.485,7.8444,6.892,10.0888,6.1353,8.0406,6.3773,7.3093,6.4675,6.25,7.036,6.5797,6.9854,7.3525,10.2493,9.7829,2
9.3272,7.6482,7.8892,8.2919,7.2621,9.1515,6.4629,5.9764,8.2741,8.3787,8.7496,10.3874,7.2587,8.6065,5.9354,8.6457,6.525,10.4618,5.8768,7.7323,6.5363,7.398,7.1958,6.1,7.4812,6.4782,7.5207,9.3713,10.1275,10.2905,2
6.1672,8.031,5.684,8.609,7.8566,10.0576,5.9402,5.8249,5.5589,7.1645,6.6157,8.6761,9.0133,5.6005,5.5803,7.9324,6.8335,10.4122,9.5332,6.8242,6.2492,7.0575,6.5567,5.9936,6.318,5.4552,7.8493,6.154,6.8058,9.2471,3
8.6996,7.5675,7.6923,7.9714,7.3205,8.7345,6.1885,6.9627,9.3255,8.728,8.1641,10.6679,7.1645,6.9103,6.2038,8.4539,6.4362,10.5229,6.2147,9.5592,7.8384,7.6769,7.0298,6.2172,8.0774,8.0394,7.3437,9.7472,9.2733,9.9325,2
11.0875,7.1753,8.0581,8.1582,7.2378,8.8191,6.5302,6.9366,8.0156,9.3447,8.7947,10.8785,8.729,7.6074,5.8094,9.9067,6.8113,10.6378,5.8913,8.703,7.6004,7.3163,7.0942,6.494,7.9217,8.637,7.1577,10.4093,10.3409,10.1645,2
8.8746,7.2482,7.5725,7.494,7.582,9.3622,6.0483,6.7463,6.2945,9.8139,7.4206,10.0955,7.3532,6.3753,5.7189,8.9482,6.5414,10.3181,5.9787,7.322,7.5973,7.5568,7.0846,5.8582,7.8029,8.1537,7.2788,10.365,10.5461,9.6945,2
8.9307,7.3169,7.3023,7.8521,7.3391,8.5134,6.2637,7.2907,9.9067,7.1519,7.4983,10.2991,7.0902,7.6508,5.589,8.3617,7.0594,11.0795,6.004,9.3067,7.3953,8.1443,7.0265,6.6055,8.2048,5.7033,7.2556,9.3135,8.7008,9.9168,2
8.232,7.8892,6.3275,8.9838,7.7688,9.4774,6.0721,5.7747,5.9936,7.6539,7.5107,9.6092,8.3442,6.0259,5.7797,7.3226,8.0062,10.2631,6.7265,7.731,6.0703,7.1433,6.7452,5.9845,6.7954,5.8605,7.8023,6.9104,8.317,10.4359,3
7.5308,7.4576,6.3675,8.8862,7.5839,9.5379,5.9414,6.0152,8.9976,6.7751,7.5078,9.7829,9.226,5.4296,5.9212,7.5428,5.8528,10.1722,5.7226,7.734,6.8873,7.339,6.2394,6.0033,7.9891,5.9337,7.1496,8.9152,9.97,9.7798,3
7.9963,7.8075,5.7602,9.2627,7.273,10.9236,5.9156,5.8871,5.5095,6.7452,6.909,9.8998,9.0889,5.7622,5.6291,8.2451,9.2327,9.6325,6.6737,8.3555,6.0032,6.4168,6.2304,6.1211,7.4094,5.7222,7.4848,6.1495,9.8256,10.4314,3
9.7077,7.2255,8.2871,8.1165,7.6482,9.4176,6.7733,6.2262,9.3544,7.9952,7.8159,11.0795,6.6602,8.2045,5.9334,8.4549,6.3158,10.6679,6.0877,8.3515,7.3147,7.9244,7.7657,6.1437,8.1249,9.8838,7.3653,10.0794,10.2234,9.1818,2
6.5606,8.2727,6.9092,9.0178,7.4648,8.5362,5.9809,5.7419,5.5888,7.1203,7.4564,10.0103,8.094,5.7829,5.9298,8.0148,9.2384,9.96,6.427,8.0908,6.3689,7.5552,6.1271,5.9401,7.6091,5.6127,7.7004,7.3115,8.2719,10.3036,3
9.1918,7.3065,7.7283,7.6386,7.3497,9.3004,6.3101,5.9038,6.6092,8.1334,7.1433,9.6894,6.9256,7.1118,5.8055,7.5837,7.4848,10.7438,6.2853,7.8521,7.4487,6.8301,7.12,6.0271,7.4975,8.0542,7.5707,8.1703,8.8848,9.9532,2
9.5091,7.4466,6.8196,7.4216,7.4658,9.3004,5.9009,6.3227,8.7157,8.791,7.927,10.4995,8.2293,6.2217,5.8512,8.9105,8.492,10.5929,6.2611,8.6137,7.4498,7.4763,6.1868,6.1211,7.9572,7.0902,7.5879,8.4347,10.3084,9.777,2
10.864,7.59,7.289,8.8937,7.5854,8.4717,6.4998,6.0022,7.7586,9.1778,8.242,10.4456,8.2592,7.6972,6.3616,8.1772,6.7525,10.6045,6.2765,8.3571,6.6556,7.1389,7.3463,6.0165,7.1522,6.8466,7.6202,9.4729,11.1745,9.9825,2
8.4355,7.7638,7.9423,8.9125,7.1918,8.541,6.4668,6.5084,5.6927,7.7083,7.2915,10.1439,8.0487,6.6493,5.8167,9.5245,8.1795,10.4675,5.8409,8.637,5.9203,7.3724,7.2645,6.1516,6.9849,8.6103,7.2488,9.9858,9.2295,10.0908,3
10.1315,7.6603,7.8638,8.3589,7.171,8.2031,6.3949,6.6871,9.1296,9.1313,8.41,9.8681,7.1251,8.6504,5.8636,9.464,6.5431,10.851,5.7262,8.5528,6.7494,7.7629,7.9369,6.0948,7.8244,7.2993,7.3765,9.4073,10.1605,10.3126,3
9.545,7.5707,7.8011,8.2071,7.639,8.1644,6.4655,6.379,8.0125,8.1464,7.7609,10.1684,7.5642,8.0349,6.293,7.9342,6.5235,10.6444,6.4543,8.2423,6.9458,7.3352,7.3458,6.1777,7.1615,8.3188,7.0643,9.4455,10.2949,9.7234,2
10.2991,7.5045,6.9929,8.467,7.2283,8.2727,6.5214,6.8088,8.2052,9.7286,8.2972,10.7641,6.8359,7.5696,6.183,10.1516,8.0966,10.7952,5.9561,7.7081,6.9488,7.4003,8.0572,5.8702,7.6337,5.9519,7.7149,8.5263,11.7994,10.7058,2
9.95,7.4709,7.3826,8.2217,7.4482,7.9703,7.0665,6.2152,9.6069,6.8459,7.5354,10.6211,7.1701,5.6681,5.7401,8.387,5.9715,10.6155,5.9377,8.1048,8.1588,7.466,8.0821,6.0883,7.7043,7.1896,7.3389,9.1313,9.1106,10.1722,2
10.4618,7.7928,7.0712,8.6546,6.9136,8.3635,6.4673,7.1296,8.1594,10.1645,8.1408,9.7298,7.6039,6.2341,5.749,8.7334,6.7943,10.5525,6.2241,8.1222,7.8609,7.2485,7.3711,5.9965,8.1806,7.8943,7.3227,9.8713,9.1389,10.0388,2
6.6643,7.472,6.5355,9.3722,7.3503,8.7747,5.9706,5.9963,5.6759,6.7613,7.2618,8.6823,7.4934,5.9481,5.6235,7.7155,9.6338,10.2631,5.9185,7.6202,6.2425,7.0269,6.1319,6.0252,6.9337,6.0933,7.6132,7.5161,9.0088,11.1484,3
